id,date,nbr_available,nbr_disabled,docks_available,is_installed,is_renting,is_returning
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594401,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594401,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
037,1673594325,24,0,0,1,1,1
038,1673594282,3,0,13,1,1,1
039,1673594275,1,0,7,1,1,1
040,1673594292,7,0,1,1,1,1
041,1673593851,5,0,3,1,1,1
042,1673594112,5,0,3,1,1,1
043,1673594403,6,0,2,1,1,1
044,1673594292,2,0,6,1,1,1
045,1673592375,3,0,5,1,1,1
046,1670864054,1,0,7,1,1,1
047,1673594327,6,0,2,1,1,1
048,1673593956,1,0,7,1,1,1
049,1673594323,5,0,3,1,1,1
050,1673593915,0,0,8,1,1,1
051,1673594400,0,0,12,1,1,1
053,1673594234,5,0,3,1,1,1
054,1673594358,1,0,7,1,1,1
055,1673594303,24,0,44,1,1,1
056,1673594245,1,0,11,1,1,1
057,1673593922,2,0,6,1,1,1
059,1673564243,0,0,8,1,1,1

001,1673594373,1,0,11,1,1,1
002,1673594361,6,0,18,1,1,1
003,1673594276,18,0,14,1,1,1
004,1673594349,14,0,2,1,1,1
005,1673594312,6,0,6,1,1,1
006,1673594364,4,0,23,1,1,1
007,1673594352,7,0,1,1,1,1
008,1673594056,10,0,2,1,1,1
009,1673593905,1,0,7,1,1,1
010,1673593949,2,0,14,1,1,1
011,1673594212,8,0,4,1,1,1
012,1673593906,10,0,2,1,1,1
013,1673594349,8,0,0,1,1,1
014,1673594200,10,0,18,1,1,1
015,1673593879,0,0,8,1,1,1
016,1673594390,3,0,13,1,1,1
017,1673594038,4,0,12,1,1,1
018,1673594311,1,0,15,1,1,1
019,1673594349,10,0,6,1,1,1
020,1673594185,2,0,6,1,1,1
021,1673594385,9,0,7,1,1,1
022,1673594191,1,0,11,1,1,1
023,1673594253,8,0,8,1,1,1
024,1673594062,1,0,7,1,1,1
025,1673594318,2,0,6,1,1,1
026,1673593968,1,0,7,1,1,1
027,1673594079,1,0,7,1,1,1
028,1673593933,0,0,8,1,1,1
029,1673594327,15,0,1,1,1,1
030,1673594279,8,0,0,1,1,1
031,1673594127,2,0,6,1,1,1
032,1673594099,8,0,0,1,1,1
033,1673594272,8,0,0,1,1,1
034,1588861309,0,0,0,1,1,1
035,1673594263,8,0,0,1,1,1
036,1673594141,15,0,17,1,1,1
